hour(h),DNI(W/m2),Tamb(°C),mdotDemand(kg/s),Tdemand(°C),mdotSF(kg/s),TSF(°C),mdotAux(kg/s),qBoiler(MWh),qAbs(W/m2),Mstor(t),Tstor(°C),mdotStToBoiler(kg/s),mdotSFToBoiler(kg/s),mdotSFToSt(kg/s) 
6059,539.8,26.6,100,350,116.765,178.571,0,20.5714,328.744,60.3586,175.069,0,100,16.7651
6060,976.84,27.11,90,350,124.807,264.286,0,9.25714,585.902,185.664,233.702,0,90,34.8071
6061,891.44,27.62,80,350,119.672,264.286,0,8.22857,542.896,328.483,246.055,0,80,39.672
6062,792.83,28.14,47,350,109.866,264.286,0,4.83429,501.788,554.8,252.917,0,47,62.8658
6063,506.68,26.96,53,350,93.6454,221.429,0,8.17714,335.482,701.123,245.902,0,53,40.6454
6064,284.87,25.78,79,350,72.1824,178.571,0,15.7042,195.312,676.58,245.457,6.81755,72.1824,0
6065,60.18,24.6,50,350,60.3914,92.8571,0,15.4286,41.7624,713.989,237.039,0,50,10.3914
6066,0,23.63,20,350,0,50,0,2.72122,0,641.989,236.616,20,0,0
6067,0,22.65,0,350,0,50,0,0,0,641.989,236.144,-0,0,0
6068,0,21.67,0,350,0,50,0,0,0,641.989,235.671,-0,0,0
6069,0,21.35,0,350,0,50,0,0,0,641.989,235.198,-0,0,0
6070,0,21.02,0,350,0,50,0,0,0,641.989,234.725,-0,0,0
6071,0,20.7,0,350,0,50,0,0,0,641.989,234.253,-0,0,0
6072,0,20.35,0,350,0,50,0,0,0,641.989,234.253,0,0,0
6073,0,20.01,0,350,0,50,0,0,0,641.989,233.78,-0,0,0
6074,0,19.67,0,350,0,50,0,0,0,641.989,233.308,-0,0,0
6075,0,19.68,0,350,0,50,0,0,0,641.989,232.836,-0,0,0
6076,0,19.68,45,350,0,50,0,6.35223,0,479.989,232.366,45,0,0
6077,0,19.69,45,350,0,50,0,6.3861,0,317.989,231.739,45,0,0
6078,0,20.39,50,350,0,50,0,7.15203,0,137.989,230.8,50,0,0
6079,0,21.08,70,350,0,50,31.6706,16.9823,0,0.00350391,228.664,38.3294,0,0
6080,0,21.78,70,350,0,50,70,25.2,0,0.00350391,22.2894,-0,0,0
6081,0,22.72,100,350,0,50,100,36,0,0.00350391,22.7189,-0,0,0
6082,0,23.67,100,350,0,50,100,36,0,0.00350391,23.6677,-0,0,0
6083,0,24.61,100,350,0,50,100,36,0,0.00350391,24.6077,-0,0,0
6084,0,24.7,90,350,0,50,90,32.4,0,0.00350391,24.6998,-0,0,0
6085,0,24.78,80,350,0,50,80,28.8,0,0.00350391,24.7798,0,-1.42109e-14,1.42109e-14
6086,504.73,24.87,47,350,166.51,135.714,0,12.0857,318.468,430.24,135.349,0,47,119.51
6087,4.8,24.71,53,350,12.8101,92.8571,0,14.3225,3.17175,285.557,134.985,40.1899,12.8101,0
6088,0,24.55,79,350,0,50,0,20.4352,0,1.15669,134.439,79,0,0
6089,468.68,24.39,50,350,170.547,135.714,0,12.8571,325.263,435.125,135.349,0,50,120.547
6090,204.31,23.33,20,350,72.2805,135.714,0,5.14286,139.284,623.335,135.204,0,20,52.2805
6091,0,22.26,0,350,0,50,0,0,0,623.335,134.948,-0,0,0
6092,0,21.2,0,350,0,50,0,0,0,623.335,134.689,-0,0,0
6093,0,21.1,0,350,0,50,0,0,0,623.335,134.431,-0,0,0
6094,0,21,0,350,0,50,0,0,0,623.335,134.173,-0,0,0
6095,0,20.91,0,350,0,50,0,0,0,623.335,133.916,-0,0,0
6096,0,20.68,0,350,0,50,0,0,0,623.335,133.916,0,0,0
6097,0,20.45,0,350,0,50,0,0,0,623.335,133.658,-0,0,0
6098,0,20.23,0,350,0,50,0,0,0,623.335,133.401,-0,0,0
6099,0,19.55,0,350,0,50,0,0,0,623.335,133.142,-0,0,0
6100,0,18.88,45,350,0,50,0,11.7244,0,461.335,132.882,45,0,0
6101,0,18.2,45,350,0,50,0,11.7434,0,299.335,132.53,45,0,0
6102,0,19.44,50,350,0,50,0,13.0802,0,119.335,131.997,50,0,0
6103,540.71,20.68,70,350,126.627,178.571,0,14.4,375.262,323.192,160.759,0,70,56.6271
6104,756.34,21.92,70,350,141.503,221.429,0,10.8,517.539,580.602,187.253,0,70,71.5028
6105,235.32,22.55,100,350,94.5837,135.714,0,25.3819,155.171,561.103,186.851,5.41632,94.5837,0
6106,737.04,23.18,100,350,122.219,221.429,0,15.4286,463.587,641.092,190.794,0,100,22.2191
6107,739.39,23.81,100,350,123.611,221.429,0,15.4286,446.755,726.091,194.047,0,100,23.611
6108,379.22,23.78,90,350,84.1771,178.571,0,18.4085,225.516,705.129,193.715,5.82293,84.1771,0
6109,81.15,23.75,80,350,69.0833,92.8571,0,23.369,49.0326,665.829,193.374,10.9167,69.0833,0
6110,0,23.72,47,350,0,50,0,8.85409,0,496.629,193.013,47,0,0
6111,0,23.39,53,350,0,50,0,10.0151,0,305.829,192.529,53,0,0
6112,15.2,23.06,79,350,0,50,0,15.0025,10.4009,21.429,191.746,79,0,0
6113,3.67,22.73,50,350,0,50,44.0498,17.0629,2.54704,0.0084002,181.245,5.95016,0,0
6114,0,22.05,20,350,0,50,20,7.2,0,0.0084002,22.9865,-0,0,0
6115,0,21.36,0,350,0,50,0,0,0,0.0084002,21.3696,-0,0,0
6116,0,20.67,0,350,0,50,0,0,0,0.0084002,20.6741,-0,0,0
6117,0,20.22,0,350,0,50,0,0,0,0.0084002,20.2227,-0,0,0
6118,0,19.76,0,350,0,50,0,0,0,0.0084002,19.7627,-0,0,0
6119,0,19.31,0,350,0,50,0,0,0,0.0084002,19.3127,-0,0,0
6120,0,19.47,0,350,0,50,0,0,0,0.0084002,19.3127,0,0,0
6121,0,19.63,0,350,0,50,0,0,0,0.0084002,19.6281,-0,0,0
6122,0,19.8,0,350,0,50,0,0,0,0.0084002,19.799,-0,0,0
6123,0,19.65,0,350,0,50,0,0,0,0.0084002,19.6509,-0,0,0
6124,0,19.49,45,350,0,50,44.9977,16.2001,0,3.36008e-08,19.491,0.00233338,0,0
6125,0,19.34,45,350,0,50,45,16.2,0,3.36008e-08,19.34,-0,0,0
6126,0,20.13,50,350,0,50,50,18,0,3.36008e-08,20.13,-0,0,0
6127,409.44,20.92,70,350,62.2232,221.429,7.77681,12.3998,284.156,3.36008e-08,20.92,-0,62.2232,0
6128,688.42,21.71,70,350,99.7817,264.286,0,7.2,470.568,107.214,261.116,0,70,29.7817
6129,825.12,22.38,100,350,95.4259,307.143,0,5.41262,542.923,90.7475,257.996,4.57408,95.4259,0
6130,921.78,23.05,100,350,104.524,307.143,0,5.14286,577.917,107.035,262.301,0,100,4.52438
6131,982.46,23.72,100,350,107.17,307.143,0,5.14286,591.199,132.849,268.4,0,100,7.17045
6132,763,24.73,90,350,79.4465,307.143,0,5.15185,451.736,94.8562,265.824,10.5535,79.4465,0
6133,843.98,25.74,80,350,90.616,307.143,0,4.11429,507.868,133.074,275.031,0,80,10.616
6134,761.93,26.75,47,350,106.663,264.286,0,4.83429,477.698,347.862,267.414,0,47,59.6633
6135,690.32,26.36,53,350,98.4943,264.286,0,5.45143,454.226,511.641,265.748,0,53,45.4943
6136,636.53,25.97,79,350,93.9244,264.286,0,8.12571,435.099,565.369,265.009,0,79,14.9244
6137,415.7,25.58,50,350,79.6006,221.429,0,7.71429,288.501,671.931,257.607,0,50,29.6006
6138,47.8,24.36,20,350,21.4451,135.714,0,5.14286,32.6554,677.133,256.185,0,20,1.44506
6139,0,23.13,0,350,0,50,0,0,0,677.133,255.697,-0,0,0
6140,0,21.9,0,350,0,50,0,0,0,677.133,255.208,-0,0,0
6141,0,21.85,0,350,0,50,0,0,0,677.133,254.72,-0,0,0
6142,0,21.79,0,350,0,50,0,0,0,677.133,254.233,-0,0,0
6143,0,21.74,0,350,0,50,0,0,0,677.133,253.746,-0,0,0
6144,0,20.99,0,350,0,50,0,0,0,677.133,253.746,0,0,0
6145,0,20.25,0,350,0,50,0,0,0,677.133,253.258,-0,0,0
6146,0,19.51,0,350,0,50,0,0,0,677.133,252.769,-0,0,0
6147,0,18.9,0,350,0,50,0,0,0,677.133,252.279,-0,0,0
6148,0,18.28,45,350,0,50,0,5.30335,0,515.133,251.79,45,0,0
6149,0,17.67,45,350,0,50,0,5.33809,0,353.133,251.146,45,0,0
6150,0,19.65,50,350,0,50,0,5.98683,0,173.133,250.22,50,0,0
6151,451.92,21.62,70,350,52.0734,264.286,0,7.54258,313.624,108.598,248.36,17.9266,52.0734,0
6152,688.2,23.6,70,350,102.206,264.286,0,7.2,469.902,224.539,255.12,0,70,32.206
6153,824.07,24.79,100,350,119.198,264.286,0,10.2857,541.039,293.654,256.158,0,100,19.1985
6154,891.92,25.99,100,350,123.105,264.286,0,10.2857,557.35,376.833,257.082,0,100,23.1053
6155,912.23,27.19,100,350,120.563,264.286,0,10.2857,546.641,450.86,257.539,0,100,20.563
6156,942,27.95,90,350,122.611,264.286,0,9.25714,555.187,568.261,258.358,0,90,32.6113
6157,757.58,28.7,80,350,98.461,264.286,0,8.22857,453.97,634.72,258.464,0,80,18.461
6158,655.85,29.46,47,350,69.0175,307.143,0,2.41714,409.833,713.983,263.403,0,47,22.0175
6159,117.85,28.69,53,350,61.1359,135.714,0,13.6286,77.3738,743.273,257.934,0,53,8.1359
6160,0,27.91,79,350,0,50,0,8.76945,0,458.873,257.495,79,0,0
6161,0,27.14,50,350,0,50,0,5.59291,0,278.873,256.785,50,0,0
6162,0,25.93,20,350,0,50,0,2.26523,0,206.873,255.616,20,0,0
6163,0,24.72,0,350,0,50,0,0,0,206.873,254.042,-0,0,0
6164,0,23.51,0,350,0,50,0,0,0,206.873,252.471,-0,0,0
6165,0,22.46,0,350,0,50,0,0,0,206.873,250.903,-0,0,0
6166,0,21.4,0,350,0,50,0,0,0,206.873,249.339,-0,0,0
6167,0,20.35,0,350,0,50,0,0,0,206.873,247.778,-0,0,0
6168,0,20.29,0,350,0,50,0,0,0,206.873,247.778,0,0,0
6169,0,20.23,0,350,0,50,0,0,0,206.873,246.227,-0,0,0
6170,0,20.18,0,350,0,50,0,0,0,206.873,244.687,-0,0,0
6171,0,20,0,350,0,50,0,0,0,206.873,243.155,-0,0,0
6172,0,19.83,45,350,0,50,0,5.85181,0,44.8725,241.633,45,0,0
6173,0,19.65,45,350,0,50,32.5356,13.4355,0,0.000872361,234.826,12.4644,0,0
6174,0,21.22,50,350,0,50,50,18,0,0.000872361,21.3512,-0,0,0
6175,429.47,22.78,70,350,66.401,221.429,3.59904,11.5404,298.021,0.000872361,22.7791,-0,66.401,0
6176,673.23,24.35,70,350,76.6438,307.143,0,3.6,459.155,23.9185,291.289,0,70,6.64378
6177,796.92,25.35,100,350,93.4246,307.143,0,5.38552,522.029,0.246879,276.389,6.57545,93.4246,0
6178,860.42,26.35,100,350,120.539,264.286,0,10.2857,535.847,74.1886,259.858,0,100,20.5394
6179,895.93,27.35,100,350,117.685,264.286,0,10.2857,534.575,137.856,259.512,0,100,17.6853
6180,925.64,27.89,90,350,95.4853,307.143,0,4.62857,543.015,157.603,263.359,0,90,5.48532
6181,918.75,28.43,80,350,98.6552,307.143,0,4.11429,548.191,224.762,274.885,0,80,18.6552
6182,874.32,28.97,47,350,97.9275,307.143,0,2.41714,544.504,408.101,288.474,0,47,50.9275
6183,791.87,28.23,53,350,92.7952,307.143,0,2.72571,518.721,551.363,292.644,0,53,39.7952
6184,653.12,27.5,79,350,78.2182,307.143,0,4.0771,445.439,548.549,291.963,0.78181,78.2182,0
6185,495.02,26.76,50,350,74.6336,264.286,0,5.14286,343.508,637.23,287.53,0,50,24.6336
6186,96.07,25.24,20,350,47.643,135.714,0,5.14286,65.7633,736.744,266.559,0,20,27.643
6187,0,23.71,0,350,0,50,0,0,0,736.744,266.092,-0,0,0
6188,0,22.18,0,350,0,50,0,0,0,736.744,265.623,-0,0,0
6189,0,21.45,0,350,0,50,0,0,0,736.744,265.153,-0,0,0
6190,0,20.72,0,350,0,50,0,0,0,736.744,264.683,-0,0,0
6191,0,20,0,350,0,50,0,0,0,736.744,264.213,-0,0,0
6192,0,20.12,0,350,0,50,0,0,0,736.744,264.213,0,0,0
6193,0,20.25,0,350,0,50,0,0,0,736.744,263.743,-0,0,0
6194,0,20.38,0,350,0,50,0,0,0,736.744,263.275,-0,0,0
6195,0,20.19,0,350,0,50,0,0,0,736.744,262.808,-0,0,0
6196,0,19.99,45,350,0,50,0,4.73359,0,574.744,262.341,45,0,0
6197,0,19.8,45,350,0,50,0,4.76586,0,412.744,261.743,45,0,0
6198,0,20.5,50,350,0,50,0,5.34501,0,232.744,260.916,50,0,0
6199,100.42,21.2,70,350,17.8849,135.714,0,10.261,69.6764,45.1302,259.463,52.1151,17.8849,0
6200,14.9,21.9,70,350,12.8101,92.8571,44.6549,21.4994,10.15,0.00421232,252.218,12.535,12.8101,0
6201,550.41,22.77,100,350,88.0148,221.429,11.9852,17.8941,359.712,0.00421232,23.4488,-0,88.0148,0
6202,619.03,23.65,100,350,104.938,221.429,0,15.4286,384.18,17.7804,206.762,0,100,4.93783
6203,420.04,24.53,100,350,93.7584,178.571,1.30377,20.6854,249.527,0.0042301,193.288,4.93782,93.7584,0
6204,436.26,25.29,90,350,91.5704,178.571,0,18.5143,254.712,5.65779,147.834,0,90,1.57043
6205,648.74,26.05,80,350,102.134,221.429,0,12.3429,385.388,85.3402,213.432,0,80,22.134
6206,759.41,26.82,47,350,100.016,264.286,0,4.83429,471.303,276.197,247.439,0,47,53.0156
6207,710.07,25.85,53,350,100.837,264.286,0,5.45143,464.056,448.409,253.189,0,53,47.8367
6208,685.61,24.88,79,350,101.538,264.286,0,8.12571,467.042,529.546,254.274,0,79,22.5382
6209,525.29,23.91,50,350,102.263,221.429,0,7.71429,364.472,717.692,245.226,0,50,52.2629
6210,64.29,23.04,20,350,28.2651,135.714,0,5.14286,44.051,747.447,240.454,0,20,8.26511
6211,0,22.16,0,350,0,50,0,0,0,747.447,240.04,-0,0,0
6212,0,21.29,0,350,0,50,0,0,0,747.447,239.625,-0,0,0
6213,0,21.09,0,350,0,50,0,0,0,747.447,239.211,-0,0,0
6214,0,20.88,0,350,0,50,0,0,0,747.447,238.797,-0,0,0
6215,0,20.68,0,350,0,50,0,0,0,747.447,238.383,-0,0,0
6216,0,20.47,0,350,0,50,0,0,0,747.447,238.383,0,0,0
6217,0,20.27,0,350,0,50,0,0,0,747.447,237.97,-0,0,0
6218,0,20.07,0,350,0,50,0,0,0,747.447,237.557,-0,0,0
6219,0,19.9,0,350,0,50,0,0,0,747.447,237.144,-0,0,0
6220,0,19.74,45,350,0,50,0,6.11647,0,585.447,236.732,45,0,0
6221,0,19.57,45,350,0,50,0,6.14483,0,423.447,236.207,45,0,0
6222,0,20.21,50,350,0,50,0,6.87089,0,243.447,235.485,50,0,0
6223,266.56,20.85,70,350,50.8747,178.571,0,13.1224,184.925,174.596,234.241,19.1253,50.8747,0
6224,560.26,21.49,70,350,100.801,221.429,0,10.8,381.181,285.48,228.236,0,70,30.8012
6225,526.91,22.61,100,350,92.7846,221.429,0,15.3784,343.532,259.505,227.219,7.21545,92.7846,0
6226,322.42,23.73,100,350,73.7667,178.571,0,19.0749,199.39,165.065,226.112,26.2333,73.7667,0
6227,470.53,24.85,100,350,100.913,178.571,0,20.5714,278.268,168.351,223.508,0,100,0.912988
6228,359.75,25.67,90,350,73.3743,178.571,0,17.6508,209.021,108.499,221.854,16.6257,73.3743,0
6229,251.03,26.48,80,350,49.2906,178.571,0.572332,15.0714,148.457,0.00540358,219.331,30.1371,49.2906,0
6230,371.66,27.3,47,350,81.7017,178.571,0,9.66857,229.84,124.932,176.874,0,47,34.7017
6231,283.32,26.48,53,350,42.2476,221.429,0,8.77383,184.718,86.223,175.184,10.7524,42.2476,0
6232,362.9,25.65,79,350,92.7229,178.571,0,16.2514,246.904,135.626,174.856,0,79,13.7229
6233,499.99,24.83,50,350,128.217,178.571,0,10.2857,346.866,417.208,176.846,0,50,78.2174
6234,48.45,23.27,20,350,50.1578,92.8571,0,6.17143,33.2284,525.776,159.136,0,20,30.1578
6235,0,21.71,0,350,0,50,0,0,0,525.776,158.766,-0,0,0
6236,0,20.15,0,350,0,50,0,0,0,525.776,158.393,-0,0,0
6237,0,19.5,0,350,0,50,0,0,0,525.776,158.019,-0,0,0
6238,0,18.85,0,350,0,50,0,0,0,525.776,157.644,-0,0,0
6239,0,18.2,0,350,0,50,0,0,0,525.776,157.269,-0,0,0
6240,0,18.39,0,350,0,50,0,0,0,525.776,157.269,0,0,0
6241,0,18.58,0,350,0,50,0,0,0,525.776,156.895,-0,0,0
6242,0,18.78,0,350,0,50,0,0,0,525.776,156.524,-0,0,0
6243,0,18.02,0,350,0,50,0,0,0,525.776,156.151,-0,0,0
6244,0,17.25,45,350,0,50,0,10.4881,0,363.776,155.777,45,0,0
6245,0,16.49,45,350,0,50,0,10.5173,0,201.776,155.235,45,0,0
6246,0,18.4,50,350,0,50,0,11.7433,0,21.7762,154.279,50,0,0
6247,427.46,20.3,70,350,65.9043,221.429,0,11.1703,296.493,7.03151,146.079,4.09574,65.9043,0
6248,647.47,22.21,70,350,92.4792,264.286,0,7.2,439.949,87.9566,251.141,0,70,22.4792
6249,753,23.68,100,350,106.94,264.286,0,10.2857,489.734,112.941,251.189,0,100,6.94014
6250,843.69,25.16,100,350,90.8578,307.143,0,5.78748,519.858,80.0293,248.383,9.14215,90.8578,0
6251,863.18,26.63,100,350,90.6745,307.143,0,5.84366,508.137,46.4576,244.518,9.32546,90.6745,0
6252,875.95,27.11,90,350,90.3364,307.143,0,4.62857,506.415,47.6686,239.776,0,90,0.33638
6253,899.2,27.59,80,350,94.8995,307.143,0,4.11429,529.342,101.307,272.019,0,80,14.8995
6254,869.98,28.08,47,350,96.2392,307.143,0,2.41714,536.057,278.568,293.019,0,47,49.2392
6255,758.92,27.3,53,350,87.7874,307.143,0,2.72571,493.584,403.802,296.453,0,53,34.7874
6256,680.98,26.52,79,350,81.6439,307.143,0,4.06286,462.719,413.32,295.775,0,79,2.64388
6257,511,25.74,50,350,102.489,221.429,0,7.71429,354.438,602.281,271.869,0,50,52.4889
6258,0,24.92,20,350,0,50,0,1.88908,0,530.281,271.288,20,0,0
6259,0,24.1,0,350,0,50,0,0,0,530.281,270.628,-0,0,0
6260,0,23.28,0,350,0,50,0,0,0,530.281,269.968,-0,0,0
6261,0,22.19,0,350,0,50,0,0,0,530.281,269.306,-0,0,0
6262,0,21.09,0,350,0,50,0,0,0,530.281,268.644,-0,0,0
6263,0,20,0,350,0,50,0,0,0,530.281,267.98,-0,0,0
6264,0,20.02,0,350,0,50,0,0,0,530.281,267.98,0,0,0
6265,0,20.04,0,350,0,50,0,0,0,530.281,267.318,-0,0,0
6266,0,20.06,0,350,0,50,0,0,0,530.281,266.658,-0,0,0
6267,0,20.17,0,350,0,50,0,0,0,530.281,265.999,-0,0,0
6268,0,20.27,45,350,0,50,0,4.57146,0,368.281,265.343,45,0,0
6269,0,20.38,45,350,0,50,0,4.62225,0,206.281,264.403,45,0,0
6270,0,21.84,50,350,0,50,0,5.23531,0,26.2805,262.745,50,0,0
6271,413.55,23.31,70,350,63.0602,221.429,0,10.5581,286.781,1.29732,250.474,6.93978,63.0602,0
6272,621.81,24.77,70,350,88.2131,264.286,0,7.2,421.951,66.8643,259.044,0,70,18.2131
6273,764.27,26.3,100,350,108.422,264.286,0,10.2857,495.814,97.1853,257.305,0,100,8.42248
6274,814.49,27.83,100,350,109.44,264.286,0,10.2857,500.002,131.168,256.637,0,100,9.43974
6275,863.34,29.36,100,350,110.853,264.286,0,10.2857,505.848,170.238,256.498,0,100,10.8528
6276,531.86,29.97,90,350,63.1416,264.286,0,9.56851,305.924,73.5482,254.625,26.8584,63.1416,0
6277,809.75,30.58,80,350,103.372,264.286,0,8.22857,474.449,157.689,257.735,0,80,23.3723
6278,741.69,31.2,47,350,98.8117,264.286,0,4.83429,455.312,344.211,260.34,0,47,51.8117
6279,784.02,30.3,53,350,111.526,264.286,0,5.45143,508.627,554.905,261.247,0,53,58.5261
6280,409.3,29.4,79,350,56.408,264.286,0,8.22413,277.745,473.574,260.655,22.592,56.408,0
6281,582.01,28.5,50,350,114.006,221.429,0,7.71429,403.601,703.996,247.375,0,50,64.0061
6282,0,27.23,20,350,0,50,0,2.47364,0,631.996,246.932,20,0,0
6283,0,25.95,0,350,0,50,0,0,0,631.996,246.437,-0,0,0
6284,0,24.67,0,350,0,50,0,0,0,631.996,245.94,-0,0,0
6285,0,24.01,0,350,0,50,0,0,0,631.996,245.442,-0,0,0
6286,0,23.35,0,350,0,50,0,0,0,631.996,244.944,-0,0,0
6287,0,22.7,0,350,0,50,0,0,0,631.996,244.446,-0,0,0
6288,0,22.17,0,350,0,50,0,0,0,631.996,244.446,0,0,0
6289,0,21.64,0,350,0,50,0,0,0,631.996,243.947,-0,0,0
6290,0,21.12,0,350,0,50,0,0,0,631.996,243.448,-0,0,0
6291,0,21.03,0,350,0,50,0,0,0,631.996,242.949,-0,0,0
6292,0,20.94,45,350,0,50,0,5.80762,0,469.996,242.451,45,0,0
6293,0,20.85,45,350,0,50,0,5.84366,0,307.996,241.784,45,0,0
6294,0,20.98,50,350,0,50,0,6.55374,0,127.996,240.771,50,0,0
6295,510.49,21.12,70,350,187.607,135.714,0,18,353.912,551.381,159.745,0,70,117.607
6296,25.57,21.25,70,350,18.2753,92.8571,0,17.4704,17.3275,365.172,159.389,51.7247,18.2753,0
6297,112.86,21.39,100,350,72.0217,92.8571,0,28.6413,73.0283,264.45,158.855,27.9783,72.0217,0
6298,132.29,21.53,100,350,81.4484,92.8571,0,29.4042,80.9023,197.664,158.122,18.5516,81.4484,0
6299,0,21.67,100,350,0,50,45.0945,28.9404,0,0.00481261,157.149,54.9055,0,0
6300,0,22.63,90,350,0,50,90,32.4,0,0.00481261,23.0845,-0,0,0
6301,0,23.58,80,350,0,50,80,28.8,0,0.00481261,23.5783,-0,0,0
6302,867.24,24.54,47,350,103.837,264.286,0,4.83429,530.363,204.62,262.628,0,47,56.8375
6303,838.81,24.05,53,350,119.603,264.286,0,5.45143,542.769,444.39,262.76,0,53,66.6028
6304,685.8,23.56,79,350,100.971,264.286,0,8.12571,464.731,523.485,262.343,0,79,21.971
6305,234.71,23.07,50,350,105.476,135.714,0,12.8571,162.72,723.2,226.974,0,50,55.4763
6306,0,22.31,20,350,0,50,0,2.96226,0,651.2,226.573,20,0,0
6307,0,21.55,0,350,0,50,0,0,0,651.2,226.127,-0,0,0
6308,0,20.79,0,350,0,50,0,0,0,651.2,225.68,-0,0,0
6309,0,20.55,0,350,0,50,0,0,0,651.2,225.234,-0,0,0
6310,0,20.3,0,350,0,50,0,0,0,651.2,224.788,-0,0,0
6311,0,20.06,0,350,0,50,0,0,0,651.2,224.343,-0,0,0
6312,0,19.75,0,350,0,50,0,0,0,651.2,224.343,0,0,0
6313,0,19.45,0,350,0,50,0,0,0,651.2,223.897,-0,0,0
6314,0,19.15,0,350,0,50,0,0,0,651.2,223.452,-0,0,0
6315,0,19.02,0,350,0,50,0,0,0,651.2,223.007,-0,0,0
6316,0,18.88,45,350,0,50,0,6.88161,0,489.2,222.563,45,0,0
6317,0,18.75,45,350,0,50,0,6.91345,0,327.2,221.973,45,0,0
6318,0,20,50,350,0,50,0,7.73396,0,147.2,221.101,50,0,0
6319,143.61,21.25,70,350,35.6551,135.714,0,14.5596,99.5319,23.5583,219.192,34.3449,35.6551,0
6320,152.03,22.5,70,350,120.371,92.8571,0,21.6,102.876,204.892,106.799,0,70,50.3705
6321,273.86,23.67,100,350,88.2486,135.714,0,26.1301,176.738,162.587,106.227,11.7514,88.2486,0
6322,116.88,24.85,100,350,82.7347,92.8571,0,30.5947,71.2008,100.432,105.522,17.2653,82.7347,0
6323,226.71,26.02,100,350,61.3537,135.714,10.7497,27.8678,131.549,0.00405984,104.414,27.8966,61.3537,0
6324,785.16,26.98,90,350,89.065,264.286,0.934977,9.49757,446.892,0.00405984,27.2008,0,89.065,2.84217e-14
6325,959.4,27.94,80,350,98.2083,307.143,0,4.11429,556.696,65.554,301.208,0,80,18.2083
6326,911.63,28.91,47,350,125.221,264.286,0,4.83429,555.346,347.151,270.271,0,47,78.2214
6327,821.76,27.99,53,350,92.9662,307.143,0,2.72571,530.332,491.029,280.345,0,53,39.9662
6328,682.32,27.06,79,350,102.851,264.286,0,8.12571,461.712,576.894,277.339,0,79,23.8514
6329,485.02,26.14,50,350,93.8359,221.429,0,7.71429,336.153,734.704,264.869,0,50,43.8359
6330,0,24.79,20,350,0,50,0,2.05427,0,662.704,264.406,20,0,0
6331,0,23.43,0,350,0,50,0,0,0,662.704,263.89,-0,0,0
6332,0,22.07,0,350,0,50,0,0,0,662.704,263.374,-0,0,0
6333,0,21.41,0,350,0,50,0,0,0,662.704,262.856,-0,0,0
6334,0,20.75,0,350,0,50,0,0,0,662.704,262.339,-0,0,0
6335,0,20.09,0,350,0,50,0,0,0,662.704,261.821,-0,0,0
6336,0,19.54,0,350,0,50,0,0,0,662.704,261.821,0,0,0
6337,0,18.99,0,350,0,50,0,0,0,662.704,261.302,-0,0,0
6338,0,18.45,0,350,0,50,0,0,0,662.704,260.783,-0,0,0
6339,0,18.14,0,350,0,50,0,0,0,662.704,260.264,-0,0,0
6340,0,17.84,45,350,0,50,0,4.87372,0,500.704,259.746,45,0,0
6341,0,17.53,45,350,0,50,0,4.9107,0,338.704,259.061,45,0,0
6342,0,19.72,50,350,0,50,0,5.51627,0,158.704,258.062,50,0,0
6343,442.51,21.9,70,350,50.3966,264.286,0,7.39566,306.586,88.1315,255.968,19.6034,50.3966,0
6344,685.58,24.09,70,350,79.5911,307.143,0,3.6,463.232,122.659,267.556,0,70,9.59109
6345,788.29,25.7,100,350,90.5142,307.143,0,5.62497,507.355,88.5105,264.789,9.48581,90.5142,0
6346,869.32,27.32,100,350,94.5288,307.143,0,5.44554,527.471,68.8142,261.04,5.47118,94.5288,0
6347,875.94,28.94,100,350,90.2192,307.143,0,5.73903,505.724,33.6033,256.349,9.78081,90.2192,0
6348,888.64,29.3,90,350,89.69,307.143,0,4.65089,503.047,32.4874,247.145,0.309986,89.69,0
6349,910.43,29.66,80,350,94.185,307.143,0,4.11429,525.636,83.5535,279.568,0,80,14.185
6350,864.59,30.03,47,350,117.894,264.286,0,4.83429,524.601,338.77,267.062,0,47,70.8936
6351,792.21,29.11,53,350,88.9113,307.143,0,2.72571,509.878,468.051,277.38,0,53,35.9113
6352,666.58,28.18,79,350,100.162,264.286,0,8.12571,450.394,544.233,274.903,0,79,21.1616
6353,478.59,27.26,50,350,92.486,221.429,0,7.71429,331.584,697.183,262.692,0,50,42.486
6354,0,25.62,20,350,0,50,0,2.10695,0,625.183,262.211,20,0,0
6355,0,23.97,0,350,0,50,0,0,0,625.183,261.671,-0,0,0
6356,0,22.32,0,350,0,50,0,0,0,625.183,261.129,-0,0,0
6357,0,21.77,0,350,0,50,0,0,0,625.183,260.586,-0,0,0
6358,0,21.22,0,350,0,50,0,0,0,625.183,260.044,-0,0,0
6359,0,20.67,0,350,0,50,0,0,0,625.183,259.502,-0,0,0
6360,0,20.56,0,350,0,50,0,0,0,625.183,259.502,0,0,0
6361,0,20.45,0,350,0,50,0,0,0,625.183,258.96,-0,0,0
6362,0,20.34,0,350,0,50,0,0,0,625.183,258.419,-0,0,0
6363,0,20.09,0,350,0,50,0,0,0,625.183,257.879,-0,0,0
6364,0,19.83,45,350,0,50,0,5.00363,0,463.183,257.34,45,0,0
6365,0,19.58,45,350,0,50,0,5.04286,0,301.183,256.614,45,0,0
6366,0,21.06,50,350,0,50,0,5.66949,0,121.183,255.509,50,0,0
